decision,entry_open_date,exit_close_date,sh.600000_entry_open,sh.600000_exit_close,sh.600028_entry_open,sh.600028_exit_close,sh.600031_entry_open,sh.600031_exit_close,sh.600036_entry_open,sh.600036_exit_close,sh.600089_entry_open,sh.600089_exit_close,sh.600183_entry_open,sh.600183_exit_close,sh.600212_entry_open,sh.600212_exit_close,sh.600309_entry_open,sh.600309_exit_close,sh.600426_entry_open,sh.600426_exit_close,sh.600438_entry_open,sh.600438_exit_close,sh.600519_entry_open,sh.600519_exit_close,sh.600547_entry_open,sh.600547_exit_close,sh.600570_entry_open,sh.600570_exit_close,sh.600584_entry_open,sh.600584_exit_close,sh.600660_entry_open,sh.600660_exit_close,sh.600703_entry_open,sh.600703_exit_close,sh.600809_entry_open,sh.600809_exit_close,sh.600845_entry_open,sh.600845_exit_close,sh.600887_entry_open,sh.600887_exit_close,sh.600900_entry_open,sh.600900_exit_close,sh.601012_entry_open,sh.601012_exit_close,sh.601088_entry_open,sh.601088_exit_close,sh.601168_entry_open,sh.601168_exit_close,sh.601186_entry_open,sh.601186_exit_close,sh.601288_entry_open,sh.601288_exit_close,sh.601318_entry_open,sh.601318_exit_close,sh.601398_entry_open,sh.601398_exit_close,sh.601600_entry_open,sh.601600_exit_close,sh.601668_entry_open,sh.601668_exit_close,sh.601688_entry_open,sh.601688_exit_close,sh.601766_entry_open,sh.601766_exit_close,sh.601888_entry_open,sh.601888_exit_close,sh.601899_entry_open,sh.601899_exit_close,sh.601988_entry_open,sh.601988_exit_close,sh.601998_entry_open,sh.601998_exit_close,sh.603288_entry_open,sh.603288_exit_close,sh.603501_entry_open,sh.603501_exit_close,sh.603986_entry_open,sh.603986_exit_close,sh.688041_entry_open,sh.688041_exit_close,sh.688981_entry_open,sh.688981_exit_close,sz.000333_entry_open,sz.000333_exit_close,sz.000651_entry_open,sz.000651_exit_close,sz.000858_entry_open,sz.000858_exit_close,sz.002475_entry_open,sz.002475_exit_close,sz.002594_entry_open,sz.002594_exit_close,sz.300274_entry_open,sz.300274_exit_close,sz.300308_entry_open,sz.300308_exit_close,sz.300394_entry_open,sz.300394_exit_close,sz.300750_entry_open,sz.300750_exit_close
2024-03-14,2024-03-15,2024-04-16,6.29359104,6.49026576,5.54068165,5.9408914,13.07064824,14.45893241,26.79935896,28.0947185,14.92208066,13.772767,16.4297238,14.77730905,6.54,6.24,73.09864059,82.282077,18.77615288,19.8248592,25.4932006,22.27300684,1556.206975,1517.58578,23.99433184,29.86850336,23.51900848,20.06667696,27.69641908,24.49457822,40.0685832,41.5752642,13.0078253,11.10545575,224.45003079,222.86718007,34.8541768,29.67719072,24.55374768,23.78507824,22.45849311,23.58642067,21.20271606,17.9818002,31.88521775,35.6943243,17.31656322,17.97311538,7.33661646,7.61913358,3.644472,3.88101225,37.33967874,33.62415672,4.54302498,4.78812074,6.0824043,6.79296555,4.46206803,4.47919689,13.30468704,12.397124,6.0645585,7.14684894,83.35065728,71.9324992,14.50218776,16.98232692,3.82119355,4.0572856,5.38157358,5.72821278,38.12043969,33.88277466,92.50579188,93.29796308,76.671903,68.57654493,79.78131114,77.57900415,46.6,41.18,55.7012134,59.0922486,34.18588582,34.00455124,129.622103,126.11621659,26.9472258,26.3582154,68.07843,68.60684829,73.097494,68.3392609,118.927213,118.47144404,52.2766544,59.30266524,171.56514174,184.1968507
2024-03-15,2024-03-18,2024-04-17,6.31147056,6.56178384,5.52289455,5.9053172,13.0328718,15.21446121,26.7221521,28.5665382,15.0550591,13.9627362,16.54303224,15.47604443,6.61,6.69,74.0538693,82.35773868,18.52475068,20.2199198,25.51236842,22.95346445,1558.47881,1514.859578,24.32609568,30.27832928,23.57785504,20.62571928,28.03345496,25.36690638,40.132503,41.3743734,13.09746575,11.5337379,224.4770112,218.74817081,33.70548384,30.10991752,25.1564544,23.89863168,22.45849311,23.63190162,21.18295584,18.3770046,31.54282615,35.8655201,17.40775102,18.41081682,7.33661646,7.74273482,3.644472,3.9072945,37.1991389,34.2126673,4.56053182,4.814381,6.41399955,7.05824175,4.4535036,4.58197005,13.41696288,12.631032,6.0645585,7.35211092,84.403328,73.18432384,15.11748946,17.11485344,3.80370525,4.0747739,5.39890554,6.30016746,38.00916621,34.55968833,93.63463584,98.1302074,77.31913335,75.43718664,80.39915292,79.76138076,46.87,41.75,55.2600328,59.3258148,33.53826232,34.16861586,132.5799228,126.4032991,27.2908152,26.78033952,68.67816855,69.050979,72.24928723,68.31167694,127.29484625,124.34659079,56.55351148,61.14730468,177.55399192,183.11306502
2024-03-18,2024-03-19,2024-04-18,6.32935008,6.55284408,5.52289455,5.8163817,13.17453345,14.85558503,26.6792594,28.8667871,15.1500437,13.88674852,17.34563369,15.63656472,6.94,6.46,74.3376006,82.48068891,18.40982396,20.291749,25.59862361,22.81928971,1547.574002,1518.29459252,24.43343104,30.3466336,24.4703612,20.58648824,28.4993575,25.3272551,39.3472026,42.3149076,13.17714615,11.4739776,223.038056,218.0017128,32.31289032,29.90535576,25.3748264,24.1956176,22.44030073,23.60461305,21.23235639,18.56472669,31.33739119,35.40329144,16.69648618,19.56890188,7.49553234,7.6809342,3.61818975,3.93357675,37.2430576,34.8714478,4.53427156,4.83188784,6.35715465,6.9729744,4.47919689,4.60766334,13.64151456,12.75266416,6.0645585,7.24947993,84.6878336,72.46357632,14.8619026,17.48403446,3.7949611,4.10100635,5.43356946,6.87212214,37.99989342,34.93987272,98.48668444,96.87263562,77.5680681,75.676164,82.2128175,79.0239567,47.8,41.61,53.806732,60.5542,33.0287985,34.53992,133.86744436,126.12491606,27.5853204,26.5545522,70.68161949,69.2454888,74.2698123,66.97385488,123.42081009,123.47065982,57.333388,59.93653748,177.97442602,182.71131688
2024-03-19,2024-03-20,2024-04-19,6.26677176,6.56178384,5.46953325,5.93199785,13.36341565,14.87447325,26.4219032,28.84105148,14.9600745,13.57329934,17.12845918,15.42883258,7.2,6.41,73.94983449,81.85648005,17.9573,20.59343164,25.15776375,22.07174473,1547.90114624,1496.35775376,24.43343104,30.66863968,24.16632064,19.91956056,28.0037165,24.32606028,38.9180268,42.00444,13.147266,11.2548565,224.42305038,214.83601136,32.5725264,29.5041,25.4621752,24.16067808,22.48578168,23.650094,20.86679232,18.22880295,31.88521775,35.85696031,16.60529838,19.16767556,7.42490306,7.69859152,3.574386,3.9773805,36.6721145,34.62550308,4.5080113,4.8581481,6.28136145,6.9161295,4.44493917,4.59053448,13.40760656,12.64974464,5.98991778,7.2774702,83.08511872,68.6132672,14.5305863,17.63549334,3.7424962,4.1272388,5.3729076,6.30016746,37.7402553,34.48550601,98.9223786,92.39686834,76.44288303,73.77430251,80.36925735,75.2371845,47.49,41.38,53.806732,60.5542,33.03743348,34.48811012,136.47728536,124.3154263,28.99894536,25.90664076,70.35095283,68.12057379,72.24928723,65.62224084,122.487908,121.5621273,57.689496,57.87111108,173.32162198,178.2640584
2024-03-20,2024-03-21,2024-04-22,6.31147056,6.51708504,5.5495752,5.7808075,13.28786277,14.47782063,26.73930918,28.60085236,14.99806834,13.41182552,17.73277086,15.12667674,7.26,6.33,73.9592922,83.16725119,17.97166584,21.0459556,25.24401894,22.37842985,1552.2085454,1522.18397404,25.6629088,29.65383264,24.69593968,20.17456232,28.0037165,23.85024492,38.80845,41.776155,13.19706625,11.2548565,226.1857705,219.1708639,32.71414608,29.1893896,25.4185008,24.36158032,22.78595595,23.52274734,20.77787133,19.01921175,32.0136146,34.4959537,17.08859372,18.91234972,7.48670368,7.65444822,3.61818975,3.9423375,36.97076166,34.98563642,4.5517784,4.79687416,6.442422,6.92560365,4.47063246,4.59053448,13.51052608,12.60296304,6.00857796,6.93225687,83.06615168,68.79345408,15.06069238,16.8498004,3.8124494,4.0747739,5.46823338,6.08351796,37.95352947,35.236602,99.6155284,93.59502728,79.00193226,75.63633444,80.0204757,73.09466865,47.54,41.31,53.5558646,60.5368988,33.0719734,34.16861586,136.4946843,125.75953832,29.50942104,26.750889,70.97014236,67.61160648,72.07688748,64.81541001,120.52240436,112.77433204,57.94945484,55.1255184,177.05881398,178.0771988
2024-03-21,2024-03-22,2024-04-23,6.32935008,6.56178384,5.54068165,5.7096591,13.25008633,14.11894445,27.04813662,28.63516652,14.73211146,13.03188712,17.27009473,14.87173275,7.26,6.33,72.85274013,81.4420295,17.51195896,20.60779748,24.918166,21.93756999,1549.41873202,1537.83237352,24.98962336,28.297504,24.8626716,20.1549468,28.0037165,23.31495264,38.169252,41.1552198,13.0277454,11.22497635,224.60291978,223.3977948,31.7464116,29.0320344,25.25253808,24.38778496,22.67680167,23.44088163,20.47158792,18.55484658,32.24472893,34.1535621,16.7785552,17.60836418,7.49553234,7.51318966,3.6269505,3.9423375,36.03968522,35.03833886,4.57803866,4.814381,6.50874105,6.52768935,4.46206803,4.47063246,13.48245712,12.46261824,6.04589832,6.79230552,81.56775552,68.01580544,14.56845102,16.13037072,3.8299377,4.0747739,5.43356946,6.10084992,37.71243693,35.20878363,98.526293,92.36716192,80.654859,74.1825555,78.6253491,71.37069078,47.3,41.11,52.3880336,59.1614534,32.7265742,33.8059467,136.0597108,127.90830741,29.41125264,27.08466156,70.97986785,66.47048232,71.38728848,66.87731102,119.639352,112.16901389,57.14108968,56.45024016,176.66640882,177.45121914
2024-03-22,2024-03-25,2024-04-24,6.31147056,6.57966336,5.48732035,5.77191395,13.49563319,14.58170584,26.68783794,28.70379484,14.77960376,13.1078748,17.12845918,15.33440888,7.41,6.48,73.05135204,81.37456273,17.51914188,20.35639528,24.36229922,20.96959508,1543.52104836,1539.0319024,24.8334992,28.59999456,24.68613192,20.38052528,28.0037165,24.16745516,38.899764,41.3469792,12.87834465,11.32457685,223.038056,224.01834423,31.06191648,31.54184984,24.96428704,24.44019424,22.82234071,23.44088163,19.76022,18.2782035,31.8424188,34.0679642,16.17671572,18.01870928,7.44256038,7.5926476,3.65323275,3.93357675,35.5302283,35.6619844,4.5955455,4.78812074,6.5371635,6.7076982,4.42781031,4.51345461,13.22048016,12.42519296,6.01790805,6.78297543,79.71846912,68.55636608,14.55898484,16.60367972,3.83868185,4.04854145,5.32091172,6.0228561,37.10043279,34.96769109,99.01149786,91.8918592,76.69181778,77.5680681,79.8211719,75.02791551,45.59,41.25,53.7980814,58.737574,32.82155898,33.56416726,132.67561697,129.60470406,30.923046,27.16319628,70.14347571,67.24203786,70.60114562,65.6498248,119.61086644,119.83162953,56.7280044,54.1640268,173.37767986,177.1429008
2024-03-25,2024-03-26,2024-04-25,6.33828984,6.62436216,5.54068165,5.8163817,13.80728882,14.50615296,27.2797572,29.5101776,14.59913302,12.88941022,16.9018423,15.40994784,7.33,6.46,73.8647151,81.4420295,17.598154,20.57188288,24.32396358,20.36580875,1533.45227564,1538.52301136,24.9798656,28.5902368,23.3424688,20.0568692,28.0037165,24.09806542,38.6166906,40.863015,12.4301424,11.36441705,223.02906253,220.86163626,30.67639624,31.3136848,24.894408,24.52754304,22.740475,23.35901592,19.76022,18.05096097,33.37462121,34.20492084,16.6873674,18.15549098,7.44256038,7.55733296,3.70579725,3.98614125,35.52144456,36.06603644,4.63055918,4.80562758,6.7834914,6.96350025,4.44493917,4.53058347,12.94914688,12.45326192,6.03656823,6.78297543,80.5625024,68.21495936,14.92816586,16.4711532,3.85617015,4.06602975,5.42490348,6.03152208,37.1838879,35.29223874,97.39744904,92.96129032,74.33191635,76.78143429,79.8211719,74.4399693,44.6,41.34,53.9018886,59.0316944,32.93381372,33.6332471,132.03185619,129.60470406,29.45052,28.01726136,70.023528,67.73479602,70.4770178,66.81524711,117.86612589,116.89761685,55.27152268,52.2410436,173.4991386,180.5063736
2024-03-26,2024-03-27,2024-04-26,6.38298864,6.63330192,5.4962139,5.8163817,13.8828417,15.14835244,27.70010566,29.57880592,14.58963456,13.16486556,16.5241475,15.89150871,7.38,6.51,75.65222229,83.60096614,17.82800744,20.3994928,24.38146704,20.77791688,1549.39147,1553.41716162,25.05792768,29.26352224,22.9011196,21.09649176,30.80904456,24.95056794,39.26502,44.9538822,12.42018235,11.6333384,224.69285448,226.89625463,30.2515372,31.29008152,24.676036,24.46639888,22.54945501,23.25895783,19.96770231,18.39676482,32.67271843,33.85396945,16.66912984,18.80292436,7.57499028,7.61913358,3.70579725,3.89853375,35.82009172,36.47887222,4.65681944,4.7268468,6.75506895,7.13403495,4.47919689,4.58197005,13.0052848,13.32339968,6.11120895,6.74565507,80.5625024,70.42461952,14.63471428,17.29471086,3.8824026,3.9873324,5.4162375,5.96219424,37.67534577,36.01551636,95.87251948,95.76359594,75.63633444,78.3646593,76.04436489,78.88444404,44.82,42.06,54.0922018,59.1441522,32.83019396,34.108171,134.841785,132.44943075,29.8922778,28.26268236,71.19382863,71.11602471,71.69760803,68.45649273,114.49770842,131.64601554,54.46315752,55.7843182,179.14229852,185.43946704
2024-03-27,2024-03-28,2024-04-29,6.42768744,6.63330192,5.514001,5.5673623,13.6939595,15.22390532,27.74299836,29.92194752,14.33317614,13.46881628,16.15589507,17.47782687,7.06,6.68,75.1887945,86.59841835,18.316446,21.12496772,23.62433815,21.55421359,1540.30413,1548.482736,25.00913888,28.53169024,21.577072,21.822266,27.94423958,25.9715884,38.80845,44.561232,11.8922997,12.40026225,221.239362,232.07649335,29.49623224,31.79361816,24.457664,24.71097552,22.61312834,23.17709212,19.30573494,18.772209,33.2975831,33.383181,16.60529838,18.24667878,7.48670368,7.60147626,3.74084025,3.86349075,35.6619844,36.96197792,4.67432628,4.70933996,6.7266465,7.0487676,4.47063246,4.66761435,12.86494,13.44503184,6.09254877,6.61503381,79.2822272,72.47305984,14.8145717,16.71727388,3.9173792,3.99607655,5.45090142,5.96219424,36.56261097,36.69243003,95.9517366,101.62566282,70.44853425,78.41444625,75.26708007,79.64179848,43.41,43.05,55.5628038,58.997092,33.6332471,34.98030398,132.80610902,132.01445725,28.8615096,29.28363372,68.02980255,71.76763254,70.7528574,73.31816568,110.38866639,133.6684903,54.14978248,58.05272616,175.71342486,195.85688974
2024-03-28,2024-03-29,2024-04-30,6.37404888,6.8836152,5.52289455,5.64740425,13.65618306,15.40334341,27.5371134,29.43297074,14.36167152,13.4403209,16.49582039,18.36540965,7.13,6.25,76.0399884,85.8755601,18.05067796,21.39791868,23.69142552,20.7970847,1546.33812376,1549.39147,26.345952,28.17065312,22.30284624,20.21379336,28.36057802,25.54533714,39.0915234,45.5017662,12.12138085,12.47994265,220.34900847,235.90771157,30.06271096,32.28141928,24.31790592,24.99049168,22.58583977,23.45907401,19.41441615,17.9818002,33.00655024,34.09364357,17.03388104,18.3287478,7.47787502,7.48670368,3.65323275,3.85473,35.82009172,36.32954864,4.5955455,4.75310706,6.7834914,7.0298193,4.47919689,4.59053448,13.08013536,12.88365264,6.1578594,6.52173291,81.82381056,71.0315648,15.5245352,16.66994298,3.82119355,4.01356485,5.33824368,5.96219424,36.67388445,36.40497354,97.60539398,100.6057424,72.43005486,78.41444625,76.12408641,78.97413075,43.93,41.91,55.8655748,60.3638868,33.7627718,36.37053576,133.1888857,130.86612721,28.96949484,28.6651728,67.56946269,70.8339855,70.82871329,71.27005665,109.0284809,132.67861709,52.81793856,57.4580258,177.7969094,193.9232498
2024-03-29,2024-04-01,2024-05-06,6.3919284,7.0177116,5.68297845,5.6207236,13.83562115,15.98887823,27.60574172,29.92194752,14.61812994,13.65878548,16.3353001,18.49760283,7.15,6.2,78.8773014,88.61278334,18.66840908,22.27423492,23.84476808,21.10376982,1553.92605266,1599.5535868,28.1023488,28.56096352,22.312654,20.80225896,27.755896,26.44740376,39.4659108,46.1500956,12.1114208,12.53970295,220.340015,241.924343,29.897488,32.97378216,24.44892912,25.1564544,22.69499405,23.16799593,19.42429626,18.28808361,33.4687789,33.85396945,17.8728088,17.90016514,7.60147626,7.64561956,3.70579725,3.81092625,35.9694153,37.32211126,4.62180576,4.70058654,7.09613835,7.05824175,4.50489018,4.64192106,13.27661808,12.98657216,6.38178156,6.67101435,81.2737664,72.32132352,16.31969432,16.58474736,3.85617015,3.9173792,5.39890554,5.96219424,36.52551981,36.79443072,98.9223786,102.02174842,71.64342105,81.59085366,78.11712441,78.96416556,43.66,42.56,55.79637,61.4279106,34.108171,37.48444818,134.4068115,134.85048447,29.2541832,30.42238716,65.82859998,73.3626129,71.718296,72.87682232,112.36841281,130.47810758,54.49876832,54.67326124,181.253812,198.11566754
2024-04-01,2024-04-02,2024-05-07,6.47238624,6.99089232,5.64740425,5.66519135,14.12838856,15.93221357,28.0518258,29.91336898,14.7701053,13.65878548,16.73187964,19.29076191,7.28,6.39,79.9176495,88.63205956,19.2861402,22.41789332,24.16103711,21.44879058,1564.839948,1608.45918,28.35605056,28.7366032,22.7540032,20.87091328,27.61711652,26.43749094,40.7077812,46.5518772,12.4102223,12.53970295,226.1857705,242.93161164,29.08710872,31.9824444,24.59742208,24.7633848,22.48578168,23.05884165,19.90842165,18.54496647,32.84391423,34.17924147,17.4168698,17.61748296,7.6809342,7.6367909,3.70579725,3.8372085,36.18022506,37.40994866,4.63055918,4.7268468,6.79296555,7.28562135,4.49632575,4.63335663,13.36082496,12.96785952,6.41910192,6.60570372,82.57300864,71.80921344,16.0451751,16.5184841,3.90863505,3.9173792,5.40757152,6.0228561,36.91497699,36.84079467,99.5660177,102.92284316,73.57515471,83.67194817,77.728482,76.31342502,44.28,42.71,57.09396,61.505766,34.53992,36.84545966,136.581679,135.65953518,29.12656428,30.29476824,68.73003783,74.52318804,74.476692,73.7181331,115.366518,125.89905381,57.3689988,51.813714,185.0844338,198.01995024
2024-04-02,2024-04-03,2024-05-08,6.46344648,6.9730128,5.7630204,5.7096591,14.0717239,15.73388726,27.91456916,29.65601278,14.5801361,13.5827978,16.10868322,18.85641289,7.2,6.29,80.27704248,87.58150557,18.94136004,21.8360768,24.1514532,21.3721193,1575.744756,1602.97951398,29.0781248,29.16594464,22.42053936,20.39033304,26.94304476,25.9715884,40.1416344,45.5748174,12.14130095,12.4102223,228.7039421,241.6545389,27.99349008,31.47890776,24.1956176,24.65856624,22.3766274,23.02245689,19.71081945,18.28808361,33.42597995,35.22353585,17.52629516,17.39863224,7.5926476,7.56616162,3.74084025,3.88101225,35.9254966,36.8477893,4.67432628,4.73560022,6.9161295,7.22877645,4.47919689,4.58197005,13.29533072,12.82751472,6.46575237,6.59637363,80.7047552,69.57110272,16.27236342,16.5184841,3.92612335,3.94361165,5.44223544,6.08351796,35.80224219,36.24733611,96.3973329,101.91282488,71.05593504,81.64064061,76.04436489,76.09419084,44.98,42.16,57.266972,61.202995,34.50538008,36.4396156,135.6247373,134.841785,28.1252466,29.0578464,68.2405215,73.33992009,73.84915691,72.03551154,113.230101,124.4818972,56.3184802,51.991768,185.86924412,194.52626879
2024-04-03,2024-04-08,2024-05-09,6.46344648,6.9730128,5.73633975,5.68297845,13.93950636,16.48941606,27.65721296,29.88763336,14.75110838,13.70627778,15.8631816,18.90362474,7.12,6.52,80.30541561,87.06104763,19.37233524,21.89354016,24.0556141,21.84173089,1540.30413,1595.736904,29.44891968,29.40013088,21.577072,20.84149,26.77452682,26.43749094,40.3242624,45.6843942,12.151261,12.55962305,224.83675,241.95132341,28.323936,31.49464328,24.02092,24.64983136,22.20379979,23.06793784,19.5626178,18.73268856,33.69133344,34.96674215,18.7846868,17.94575904,7.53967564,7.64561956,3.749601,3.8372085,35.38090472,37.19035516,4.66557286,4.70933996,7.09613835,7.5035268,4.44493917,4.63335663,13.098848,12.9117216,6.40977183,6.6243639,80.00297472,70.53842176,16.7078077,16.76460478,3.90863505,3.90863505,5.40757152,6.05752002,35.7002415,36.09897147,95.68437882,102.37822546,71.0957646,82.23808401,74.2406655,76.29349464,43.7,43.72,57.7168032,62.154561,34.85077928,36.85409464,132.231944,134.70259348,28.05652872,29.27381688,67.105881,73.96235145,71.9251757,73.50435741,110.8088284,123.32823202,53.60493724,50.57089708,184.6639997,200.4320262
2024-04-08,2024-04-09,2024-05-10,6.51708504,7.09816944,5.82527525,5.691872,14.18505322,16.42330729,27.880255,30.55675948,14.0102285,13.8677516,15.62712235,18.7903163,6.95,6.47,82.27261929,86.95502842,18.8910796,21.9438206,22.99180009,21.65005269,1509.10729178,1580.27025132,30.40518016,29.91729216,21.086684,20.68456584,25.68411662,26.00132686,40.999986,46.341855,11.752859,12.46002255,221.79695714,243.11148104,28.8746792,31.47104,23.81128288,24.4139896,22.9223988,23.17709212,19.1674134,18.39676482,34.00804567,35.06945963,18.59319242,18.00047172,7.52201832,7.7250775,3.81092625,3.82844775,35.37212098,37.70859582,4.7268468,4.7268468,6.84981045,7.4845785,4.4535036,4.69330764,13.08013536,12.98657216,6.41910192,6.68967453,77.6700288,70.20649856,16.30076196,17.26631232,3.96109995,3.90863505,5.57222514,6.1095159,35.19951084,36.02478915,94.07033,102.5861704,69.5025822,82.13851011,74.00150094,72.6462351,42.37,42.99,56.2289,62.1805128,34.108171,37.32038356,127.4472355,134.34591521,27.5853204,28.959678,68.64575025,73.8488874,72.0630955,73.5802133,116.790796,121.9181968,56.50721744,49.96907456,181.253812,194.7847055
2024-04-09,2024-04-10,2024-05-13,6.49026576,7.11604896,5.62961715,5.68297845,14.2606061,16.40441907,27.61432026,30.80553714,13.71577624,14.21919462,15.61767998,19.09247214,7.08,6.52,82.27261929,87.3212766,18.7474212,21.81452804,23.44224386,21.92798608,1510.56126618,1550.300204,30.6881552,29.57577056,21.0376452,20.42956408,25.88237302,25.6742038,40.2512112,47.2276008,12.00186025,12.350462,221.82393755,237.53552964,30.51117328,31.3136848,23.91610144,24.457664,22.87691785,23.30443878,19.43417637,18.69316812,33.96524672,34.90682362,18.1007783,18.02782806,7.34544512,7.83985008,3.749601,3.8372085,35.12617626,37.4626511,4.67432628,4.73560022,6.8592846,7.4087853,4.37642373,4.75325865,13.0052848,13.0520664,6.27915057,6.9975675,77.764864,69.67542144,16.22503252,17.20951524,3.9173792,3.8998909,5.53756122,6.12684786,35.18096526,35.83006056,94.1693514,102.75450678,69.70173,85.95219048,75.0378807,71.76929838,42.7,43.06,56.1164422,62.8985126,32.88200384,37.63124284,127.1862514,131.4489917,27.85037508,30.01989672,69.4724169,73.1681031,70.339098,72.407895,115.55879553,122.16744545,54.1462214,48.07814108,181.35658478,190.81243755
2024-04-10,2024-04-11,2024-05-14,6.46344648,7.04453088,5.6562978,5.66519135,14.50615296,15.98887823,27.71726274,30.31656036,13.56380088,14.1052131,14.88117512,19.03581792,7.29,6.63,82.16858448,86.42493237,18.8910796,21.5128454,22.82887362,21.63088487,1490.42372074,1546.64709332,30.0539008,29.7123792,20.34129424,20.52764168,24.79196282,25.7237679,40.452102,46.6797168,11.6333384,12.3305419,218.0017128,236.68114999,30.3695536,31.4317012,23.6278504,24.33537568,23.26805402,23.26805402,18.86112999,18.60424713,34.23916,34.47027433,17.70867076,18.1919661,7.26598718,7.78687812,3.75836175,3.8021655,34.28293722,37.16400394,4.65681944,4.70058654,6.75506895,7.4466819,4.32503715,4.72756536,12.57489408,13.10820432,6.17651958,6.84828606,74.04732416,69.87457536,16.58474736,17.50296682,3.9348675,3.8649143,5.58089112,5.98819218,34.309323,35.5147857,94.68426268,103.58628654,66.3162174,86.25091218,73.29397245,71.4504123,42.1,42.92,56.185647,61.2808504,32.63158942,36.81955472,124.0544422,131.65777898,26.9472258,30.51073872,67.754247,72.91199853,67.95998145,70.81492131,114.654379,117.80915477,53.01379796,47.9677476,178.27340138,190.48699873
2024-04-11,2024-04-12,2024-05-15,6.4366272,7.05347064,5.66519135,5.62961715,15.110576,15.8661048,27.69152712,30.0677827,13.94373928,13.92474236,14.8245209,19.04526029,7.27,6.45,81.8091915,85.4900357,19.1783964,21.010041,22.77137016,21.33378366,1500.319834,1544.8478,31.86884416,30.42469568,20.46879512,20.16475456,25.19838844,25.98150122,41.0730372,46.159227,11.5934982,12.1114208,218.9010598,234.23492615,29.90535576,30.62918968,23.54923648,24.2829664,23.24076545,23.17709212,18.79196922,18.44616537,34.1535621,34.38467643,18.62966754,18.02782806,7.2836445,7.6809342,3.74084025,3.8021655,34.0809112,36.75116816,4.65681944,4.70933996,6.96350025,7.20982815,4.35073044,4.72756536,12.57489408,12.84622736,6.27915057,6.70833471,74.0662912,69.63748736,17.49350064,17.3231094,3.9173792,3.8824026,5.5895571,5.91019836,34.2165951,35.1438741,95.18927182,101.22957722,69.5025822,83.06454738,77.33983959,70.93222242,41.02,41.66,56.2202494,62.99662848,32.7697491,36.92317448,123.532474,131.68387739,27.31044888,30.09843144,68.726796,71.04146262,68.22202907,72.51823084,116.790796,118.76342103,55.1433238,48.21346212,178.450918,189.41496497
2024-04-12,2024-04-15,2024-05-16,6.36510912,7.16968752,5.68297845,5.6029365,14.69503516,16.07387522,27.5371134,31.0972075,13.68728086,13.8202593,15.34385125,19.37574324,6.97,6.34,81.4308831,85.53822625,19.0706526,21.10341896,22.24425511,21.32419975,1485.78917734,1548.937103,30.45396896,29.70262144,20.21379336,20.50802616,25.25786536,25.61472688,40.9360662,45.9218106,11.52377785,12.26082155,215.92422123,235.4490446,29.11857976,30.684264,23.21731104,24.25676176,23.13161117,23.12251498,18.32760405,18.31772394,33.9823663,33.8967684,18.3743417,18.02782806,7.1953579,7.83102142,3.749601,3.81092625,33.18496972,37.8140007,4.66557286,4.73560022,7.15298325,7.24772475,4.30790829,4.84746738,12.2567792,12.89300896,6.42843201,6.63369399,71.63851008,69.97889408,16.8498004,17.29471086,3.92612335,3.90863505,5.5895571,6.04018806,33.4747719,34.7729625,93.575223,99.20954066,72.688947,81.20251545,77.3298744,72.28748826,40.33,41.82,56.1337434,62.61734832,33.09787834,36.56050532,122.3145482,134.01533535,27.32026572,31.17828384,68.07843,70.77239073,66.2704639,73.0285341,119.48980281,121.4196995,59.69794512,48.42356584,181.1136673,191.11873291
2024-04-15,2024-04-16,2024-05-17,6.481326,7.29484416,5.87863655,5.6385107,14.84614092,16.10220755,28.06040434,31.6119199,13.76326854,13.88674852,15.2966394,19.43239746,6.9,6.39,83.17110174,86.80081866,20.17682228,21.10341896,22.5221885,20.9887629,1513.48738966,1558.47881,31.224832,29.57577056,20.57668048,20.85129776,25.1785628,25.74359354,41.4748188,44.84382864,11.4540575,12.5297429,223.937403,237.22075819,29.897488,31.22713944,23.4968272,24.55374768,23.47726639,23.44997782,18.44616537,18.39676482,35.13793795,34.14500231,18.8758746,18.47464828,7.67210554,7.945794,3.82844775,3.8372085,33.69442664,39.7025048,4.74435364,4.78812074,7.05824175,7.36141455,4.47063246,5.01875598,12.397124,13.08013536,6.88560642,6.63369399,72.71963136,72.53944448,17.47456828,17.77748604,4.0048207,3.92612335,5.83220454,6.08351796,34.04041209,35.236602,95.060544,98.44707588,72.37031052,82.51689093,77.728482,73.61285853,41.0,42.3,57.7687068,61.43435544,33.90093148,36.4827905,127.5342302,136.06841027,27.0453942,31.06048176,68.8564692,71.18734497,68.1323812,69.95292256,119.1408547,121.47667062,58.223658,50.74539,185.925302,194.306119
